,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Age Groups
136,189596,T. Müller,32,Germany,87,87,FC Bayern München,63000000,115000,2140,Right,4,4,3,High/ High,Lean (185+),Central Attacking Midfielder,2008-08-10,2024,185cm,76kg,104000000,25.0,Senior
137,214997,Á. Correa,27,Argentina,83,84,Atlético de Madrid,42500000,80000,2140,Right,2,4,4,High/ Medium,Normal (170-185),Substitute,2014-12-13,2026,171cm,70kg,90300000,10.0,Adult
138,192638,Marcos Alonso,31,Spain,79,79,Chelsea,12500000,95000,2138,Left,2,3,3,High/ Low,Lean (185+),Substitute,2016-08-31,2023,188cm,85kg,23100000,3.0,Senior
139,155862,Sergio Ramos,36,Spain,84,84,Paris Saint-Germain,7500000,75000,2137,Right,4,3,3,High/ Medium,Unique,Right Center Back,2021-07-08,2023,184cm,82kg,13900000,4.0,Senior
140,180206,M. Pjanić,32,Bosnia and Herzegovina,81,81,FC Barcelona,20000000,145000,2137,Right,3,4,3,Medium/ Medium,Normal (170-185),Substitute,2020-08-24,2024,178cm,72kg,41000000,16.0,Senior
141,226162,E. Buendía,25,Argentina,80,82,Aston Villa,26500000,84000,2136,Right,3,4,4,High/ High,Stocky (170-185),Substitute,2021-06-10,2026,172cm,65kg,52300000,10.0,Adult
142,189125,G. Bonaventura,32,Italy,78,78,Fiorentina,11000000,52000,2136,Right,2,3,4,High/ Medium,Normal (170-185),Right Central Midfielder,2020-09-10,2023,181cm,75kg,18700000,5.0,Senior
143,135455,16 Maicon,33,Brazil,77,77,Roma,2900000,70000,2136,Right,3,3,2,High/ Medium,Normal (170-185),Substitute,2013-07-16,2023,184cm,77kg,5376265,13.0,Senior
144,217870,G. Di Lorenzo,28,Italy,82,82,Napoli,27500000,66000,2135,Right,2,3,3,Medium/ Medium,Normal (170-185),Right Back,2019-07-01,2026,183cm,83kg,46800000,22.0,Adult
145,236480,Y. Bissouma,25,Mali,81,86,Tottenham Hotspur,34500000,88000,2135,Right,1,3,4,High/ Medium,Lean (170-185),Substitute,2022-06-17,2026,182cm,80kg,68100000,38.0,Adult
146,171877,M. Hamšík,34,Slovakia,80,80,Trabzonspor,9500000,45000,2135,Right,3,5,4,High/ Medium,Normal (170-185),Left Central Midfielder,2021-07-01,2023,183cm,73kg,18100000,17.0,Senior
147,176676,22 Marcelo,33,Brazil,79,79,Real Madrid CF,9000000,125000,2134,Left,4,4,5,High/ Low,Unique,Substitute,2007-01-01,2023,174cm,75kg,18500000,12.0,Senior
148,189362,21 Hulk,33,Brazil,80,80,Shanghai Port FC,13000000,20000,2134,Left,4,3,4,High/ Low,Stocky (170-185),Left Winger,2017-07-01,2023,180cm,85kg,20800000,10.0,Senior
149,171579,Raúl García,35,Spain,80,80,Athletic Club de Bilbao,9000000,28000,2133,Right,2,3,3,Medium/ Medium,Normal (170-185),Substitute,2015-08-31,2023,184cm,83kg,18900000,22.0,Senior
150,231866,Rodri,26,Spain,87,89,Manchester City,88500000,200000,2133,Right,3,4,3,Medium/ High,Normal (185+),Central Defensive Midfielder,2019-07-04,2027,191cm,82kg,170400000,16.0,Adult
151,252060,T. Pobega,22,Italy,76,85,AC Milan,17000000,45000,2133,Left,1,4,3,High/ Medium,Normal (185+),Substitute,2019-07-01,2025,188cm,78kg,32300000,32.0,Young
152,227813,O. Zinchenko,25,Ukraine,79,82,Arsenal,21500000,73000,2133,Left,2,3,3,High/ Medium,Lean (170-185),Left Back,2022-07-22,2027,175cm,64kg,42500000,35.0,Adult
153,247090,E. Fernández,21,Argentina,78,87,SL Benfica,31500000,12000,2133,Right,1,4,3,High/ High,Normal (170-185),Left Central Midfielder,2022-07-14,2027,180cm,77kg,69300000,13.0,Young
154,230256,Adryan Zonta,30,Brazil,81,81,RB Bragantino,22000000,23000,2133,Left,1,4,2,Medium/ Medium,Normal (170-185),Left Back,2021-01-01,2023,172cm,68kg,41800000,7.0,Adult
155,239231,Cucurella,23,Spain,81,85,Chelsea,34500000,90000,2132,Left,1,3,3,High/ High,Normal (170-185),Substitute,2022-08-05,2023,172cm,66kg,66400000,32.0,Adult
156,198164,Jonathan Viera,32,Spain,80,80,Unión Deportiva Las Palmas,16500000,14000,2131,Right,2,4,4,High/ Medium,Lean (170-185),Central Attacking Midfielder,2021-08-23,2026,171cm,67kg,26400000,21.0,Senior
157,168651,I. Rakitić,34,Croatia,82,82,Sevilla FC,14000000,39000,2131,Right,3,4,3,Medium/ Medium,Normal (170-185),Substitute,2020-09-01,2024,184cm,78kg,29400000,10.0,Senior
158,203535,T. Vilhena,27,Netherlands,76,76,RCD Espanyol de Barcelona,8000000,19000,2131,Left,2,4,3,High/ High,Stocky (170-185),Substitute,2022-07-13,2026,175cm,70kg,16800000,19.0,Adult
159,215798,M. Cornet,25,Côte d'Ivoire,78,81,West Ham United,18500000,63000,2130,Left,2,4,3,High/ Medium,Lean (170-185),Substitute,2022-08-05,2027,179cm,69kg,36500000,14.0,Adult
160,233419,Raphinha,25,Brazil,83,86,FC Barcelona,48000000,180000,2129,Left,2,4,4,High/ High,Lean (170-185),Substitute,2022-07-13,2027,176cm,68kg,102000000,22.0,Adult
161,230658,Arthur,25,Brazil,80,82,Juventus,26500000,100000,2129,Right,2,3,4,Medium/ Medium,Unique,Substitute,2020-09-01,2025,171cm,73kg,47000000,5.0,Adult
162,146562,21 Santi Cazorla,35,Spain,82,82,Manchester United,0,0,2129,Right,3,5,4,High/ Medium,Stocky (170-),Substitute,2021-01-01,2023,168cm,65kg,5376265,20.0,Senior
163,205498,Jorginho,30,Italy,85,85,Chelsea,51500000,165000,2128,Right,2,3,3,Medium/ Medium,Lean (170-185),Left Central Midfielder,2018-07-16,2023,180cm,68kg,95300000,5.0,Adult
164,210881,J. McGinn,27,Scotland,79,80,Aston Villa,20000000,83000,2127,Left,2,2,3,High/ High,Normal (170-185),Right Central Midfielder,2018-08-08,2025,178cm,68kg,39500000,7.0,Adult
165,236496,M. Guendouzi,23,France,80,86,Olympique de Marseille,33000000,41000,2127,Right,1,3,4,Medium/ High,Lean (185+),Left Central Midfielder,2022-07-01,2025,185cm,68kg,69300000,6.0,Adult
166,198031,Sérgio Oliveira,30,Portugal,79,79,Galatasaray SK,17000000,70000,2127,Right,1,4,3,Medium/ Medium,Normal (170-185),Right Central Midfielder,2022-07-09,2026,181cm,78kg,32300000,27.0,Adult
167,210008,A. Rabiot,27,France,80,81,Juventus,24000000,105000,2126,Left,2,3,3,Medium/ Medium,Lean (185+),Substitute,2019-07-01,2023,192cm,80kg,42600000,25.0,Adult
168,203483,D. Klaassen,29,Netherlands,79,79,Ajax,17000000,21000,2126,Right,2,3,3,High/ High,Normal (170-185),Substitute,2020-10-05,2024,179cm,70kg,23800000,6.0,Adult
169,216594,N. Fekir,28,France,85,85,Real Betis Balompié,54500000,48000,2126,Left,3,4,4,High/ Medium,Stocky (170-185),Central Attacking Midfielder,2019-07-23,2026,173cm,75kg,114500000,8.0,Adult
170,210406,P. Zieliński,28,Poland,83,83,Napoli,36500000,78000,2125,Right,3,5,4,Medium/ Medium,Lean (170-185),Left Central Midfielder,2016-08-04,2024,180cm,75kg,62100000,20.0,Adult
171,192883,H. Mkhitaryan,33,Armenia,81,81,Inter,16000000,74000,2125,Right,3,5,4,High/ Low,Normal (170-185),Substitute,2022-07-01,2024,177cm,75kg,26400000,22.0,Senior
172,248243,E. Camavinga,19,France,79,89,Real Madrid CF,38000000,78000,2125,Left,3,3,4,High/ High,Lean (170-185),Substitute,2021-09-01,2027,182cm,68kg,85500000,16.0,Young
173,226271,Fabián,26,Spain,83,85,Napoli,44500000,75000,2125,Left,2,3,4,Medium/ Medium,Normal (185+),Right Central Midfielder,2018-07-05,2023,189cm,70kg,79000000,8.0,Adult
174,138412,J. Milner,36,England,78,78,Liverpool,4400000,69000,2124,Right,2,4,3,Medium/ High,Stocky (170-185),Substitute,2015-07-01,2023,175cm,70kg,8100000,7.0,Senior
175,191740,Ander Herrera,32,Spain,79,79,Paris Saint-Germain,14000000,78000,2123,Right,3,4,3,High/ High,Lean (170-185),Substitute,2019-07-04,2024,182cm,71kg,25900000,21.0,Senior
176,156519,H. Herrera,32,Mexico,80,80,Houston Dynamo,16500000,12000,2123,Right,3,4,3,Medium/ Medium,Normal (185+),Left Central Midfielder,2022-07-07,2024,185cm,78kg,23900000,16.0,Senior
177,246191,J. Álvarez,22,Argentina,78,86,Manchester City,32000000,100000,2122,Right,1,4,4,High/ High,Normal (170-185),Substitute,2022-01-31,2027,173cm,71kg,65600000,19.0,Young
178,240709,R. Baku,24,Germany,80,84,VfL Wolfsburg,30000000,46000,2122,Right,2,4,3,High/ Medium,Normal (170-185),Right Back,2020-10-01,2025,176cm,75kg,53300000,20.0,Adult
179,223874,V. Rongier,27,France,78,79,Olympique de Marseille,16000000,40000,2121,Right,2,4,3,Medium/ Medium,Lean (170-185),Right Central Midfielder,2019-09-03,2024,172cm,70kg,31600000,21.0,Adult
180,239085,E. Haaland,21,Norway,88,94,Manchester City,148000000,220000,2120,Left,4,3,3,High/ Medium,Unique,Striker,2022-07-01,2027,195cm,94kg,303400000,9.0,Young
181,222077,M. Locatelli,24,Italy,82,86,Juventus,40000000,37000,2120,Right,2,4,3,Medium/ High,Lean (185+),Central Defensive Midfielder,2021-01-01,2023,185cm,75kg,5376265,27.0,Adult
182,239301,L. Martínez,24,Argentina,81,86,Manchester United,35000000,95000,2119,Left,2,3,3,Medium/ High,Normal (170-185),Substitute,2022-07-27,2027,178cm,77kg,69100000,6.0,Adult
183,229752,D. Sow,25,Switzerland,80,82,Eintracht Frankfurt,26500000,34000,2119,Right,2,4,3,Medium/ High,Lean (170-185),Right Central Midfielder,2019-07-01,2024,184cm,76kg,47000000,8.0,Adult
184,184943,19 Ramires,31,Brazil,80,80,Jiangsu FC,10000000,30000,2119,Right,3,3,4,High/ High,Lean (170-185),Substitute,2019-03-25,2023,179cm,69kg,21500000,7.0,Senior
185,233064,M. Mount,23,England,84,87,Chelsea,57500000,130000,2119,Right,3,4,3,High/ High,Lean (170-185),Right Winger,2016-01-10,2024,180cm,74kg,110700000,19.0,Adult
186,189271,F. Coquelin,31,France,80,80,Villarreal CF,17500000,39000,2119,Right,2,4,3,Medium/ High,Normal (170-185),Substitute,2020-08-12,2024,176cm,74kg,36800000,19.0,Senior
187,199304,Danilo,30,Brazil,80,80,Juventus,18000000,95000,2118,Right,2,4,3,Medium/ High,Lean (170-185),Substitute,2019-08-07,2024,184cm,78kg,30600000,6.0,Adult
188,221363,D. van de Beek,25,Netherlands,79,84,Manchester United,25500000,105000,2118,Right,3,3,3,High/ Medium,Unique,Substitute,2020-09-02,2025,184cm,74kg,50400000,34.0,Adult
189,208830,J. Vardy,35,England,85,85,Leicester City,23000000,110000,2118,Right,3,4,3,High/ Medium,Unique,Striker,2012-05-01,2023,179cm,74kg,43700000,9.0,Senior
190,216320,S. Fofana,27,Côte d'Ivoire,81,81,Racing Club de Lens,27500000,43000,2118,Right,2,4,4,High/ High,Normal (185+),Left Central Midfielder,2020-08-18,2024,185cm,74kg,52300000,8.0,Adult
191,253727,L. Provod,25,Czech Republic,75,80,SK Slavia Praha,8000000,1000,2117,Left,1,4,3,High/ High,Normal (185+),Substitute,2019-09-02,2026,189cm,84kg,18200000,17.0,Adult
192,203376,V. van Dijk,30,Netherlands,90,90,Liverpool,98000000,230000,2117,Right,4,3,2,Medium/ High,Unique,Left Center Back,2018-01-01,2025,193cm,92kg,181300000,4.0,Adult
193,229927,Gerson,25,Brazil,78,82,Olympique de Marseille,19500000,38000,2117,Left,2,3,3,Medium/ Medium,Normal (170-185),Right Forward,2021-07-02,2026,184cm,76kg,38500000,8.0,Adult
194,233029,R. Aliendro,31,Argentina,76,76,River Plate,6000000,17000,2116,Right,1,3,4,High/ High,Normal (170-185),Right Central Midfielder,2022-06-27,2025,173cm,72kg,8400000,27.0,Senior
195,146954,18 Gabi,33,Spain,81,81,Atlético de Madrid,10500000,60000,2116,Right,3,3,2,Medium/ High,Normal (170-185),Right Central Midfielder,2011-07-01,2023,181cm,74kg,21500000,14.0,Senior
196,210411,Otávio,27,Portugal,82,82,FC Porto,32500000,21000,2116,Right,1,3,4,High/ High,Normal (170-185),Right Midfielder,2014-09-01,2025,171cm,67kg,65000000,25.0,Adult
197,200610,K. Volland,29,Germany,82,82,AS Monaco,30500000,76000,2116,Left,2,4,3,High/ High,Stocky (170-185),Substitute,2020-09-02,2024,179cm,85kg,58000000,31.0,Adult
198,223273,M. Pašalić,27,Croatia,81,81,Atalanta,27500000,60000,2115,Right,2,4,4,Medium/ Medium,Normal (185+),Right Forward,2020-09-01,2025,188cm,82kg,46800000,88.0,Adult
199,269760,R. Kent,40,England,83,83,AFC Richmond,0,45000,2114,Left,1,3,3,High/ High,Normal (170-185),Left Central Midfielder,2018-07-01,2024,182cm,82kg,5376265,6.0,Senior
200,225201,Álex Berenguer,26,Spain,80,80,Athletic Club de Bilbao,23000000,33000,2114,Right,1,4,3,High/ Medium,Normal (170-185),Substitute,2020-10-02,2024,175cm,73kg,48300000,7.0,Adult
201,234568,Gedson Fernandes,23,Portugal,77,81,Beşiktaş JK,15000000,42000,2114,Right,1,3,3,High/ High,Lean (170-185),Left Defensive Midfielder,2022-07-01,2026,181cm,71kg,31100000,83.0,Adult
202,223959,L. Torreira,26,Uruguay,81,83,Galatasaray SK,28500000,73000,2114,Right,2,3,3,Medium/ High,Normal (170-),Left Central Midfielder,2022-08-08,2023,166cm,60kg,56300000,5.0,Adult
203,227236,A. Zambo Anguissa,26,Cameroon,81,83,Napoli,28500000,58000,2113,Right,1,3,3,Medium/ Low,Normal (170-185),Central Defensive Midfielder,2022-05-26,2026,184cm,78kg,50600000,99.0,Adult
204,222558,R. Karsdorp,27,Netherlands,80,81,Roma,22000000,63000,2112,Right,2,3,3,High/ Medium,Normal (170-185),Right Midfielder,2017-07-01,2025,184cm,80kg,39100000,2.0,Adult
205,208461,M. de Roon,31,Netherlands,80,80,Atalanta,15000000,51000,2111,Right,3,3,3,Medium/ High,Normal (185+),Right Central Midfielder,2017-08-10,2024,185cm,76kg,25500000,15.0,Senior
206,211093,C. McGregor,29,Scotland,77,77,Celtic,9000000,50000,2111,Left,1,4,4,High/ High,Normal (170-185),Central Defensive Midfielder,2009-07-07,2026,178cm,74kg,16200000,42.0,Adult
207,162347,João Moutinho,35,Portugal,81,81,Wolverhampton Wanderers,10500000,70000,2111,Right,3,4,3,Medium/ Medium,Normal (170-),Left Central Midfielder,2018-07-24,2023,170cm,61kg,20000000,28.0,Senior
208,162240,22 M. Dembélé,33,Belgium,79,79,Guangzhou City,11000000,21000,2111,Left,3,2,4,High/ High,Normal (185+),Left Central Midfielder,2019-01-17,2026,185cm,85kg,17100000,8.0,Senior
209,247851,Bruno Guimarães,24,Brazil,81,86,Newcastle United,38500000,88000,2110,Right,2,2,3,High/ High,Normal (170-185),Central Defensive Midfielder,2022-01-31,2026,182cm,74kg,76000000,39.0,Adult
210,242444,João Félix,22,Portugal,84,90,Atlético de Madrid,68500000,78000,2110,Right,2,4,5,Medium/ Medium,Unique,Left Striker,2019-07-03,2026,181cm,70kg,154100000,7.0,Young
211,184200,M. Arnautović,33,Austria,82,82,Bologna,19500000,51000,2110,Right,3,4,4,Medium/ Low,Normal (185+),Striker,2021-08-01,2024,192cm,83kg,33200000,9.0,Senior
212,231943,Richarlison,25,Brazil,81,84,Tottenham Hotspur,34500000,105000,2109,Right,3,5,4,High/ Medium,Normal (170-185),Substitute,2022-07-01,2027,181cm,71kg,68100000,9.0,Adult
213,222665,M. Ødegaard,23,Norway,84,89,Arsenal,63500000,105000,2109,Left,3,2,5,High/ Medium,Lean (170-185),Central Attacking Midfielder,2021-08-20,2026,178cm,68kg,125400000,8.0,Adult
214,251854,Pedri,19,Spain,85,93,FC Barcelona,116000000,115000,2109,Right,2,4,4,High/ High,Lean (170-185),Left Central Midfielder,2020-08-04,2026,174cm,61kg,261000000,8.0,Young
215,208135,A. Doucouré,29,Mali,79,79,Everton,17000000,49000,2109,Right,2,3,3,High/ High,Unique,Right Central Midfielder,2020-09-08,2023,184cm,76kg,32300000,16.0,Adult
216,208093,Gerard Moreno,30,Spain,85,85,Villarreal CF,53000000,64000,2109,Left,2,4,3,High/ Medium,Normal (170-185),Right Striker,2018-07-02,2027,180cm,77kg,111300000,7.0,Adult
217,213648,P. Højbjerg,26,Denmark,83,85,Tottenham Hotspur,40500000,110000,2108,Right,2,4,3,High/ High,Normal (185+),Left Central Midfielder,2020-08-11,2025,187cm,84kg,80000000,5.0,Adult
218,216189,Capa,30,Spain,77,77,Athletic Club de Bilbao,9000000,25000,2108,Right,2,3,3,High/ High,Stocky (170-185),Substitute,2018-07-02,2024,175cm,75kg,18900000,21.0,Adult
219,135507,22 Fernandinho,36,Brazil,81,81,Manchester City,5000000,86000,2108,Right,3,4,3,Medium/ High,Lean (170-185),Substitute,2013-07-01,2023,179cm,67kg,9300000,25.0,Senior
220,204539,L. Advíncula,32,Peru,76,76,Boca Juniors,5000000,16000,2108,Right,1,3,3,High/ Medium,Normal (170-185),Right Back,2021-07-31,2024,180cm,80kg,7000000,17.0,Senior
221,211110,P. Dybala,28,Argentina,86,86,Roma,69500000,130000,2108,Left,3,3,4,High/ Low,Unique,Left Forward,2022-07-20,2025,177cm,75kg,118200000,21.0,Adult
222,227535,R. Bentancur,25,Uruguay,79,83,Tottenham Hotspur,24500000,85000,2107,Right,2,4,4,Medium/ Medium,Lean (185+),Right Central Midfielder,2022-01-31,2026,187cm,73kg,48400000,30.0,Adult
223,199434,D. Tadić,33,Serbia,84,84,Ajax,26500000,32000,2106,Left,3,3,4,Medium/ Medium,Unique,Striker,2018-07-03,2024,181cm,76kg,37100000,10.0,Senior
224,251116,T. Holeš,29,Czech Republic,78,78,SK Slavia Praha,12000000,1000,2106,Right,1,4,2,High/ High,Stocky (170-185),Right Defensive Midfielder,2019-07-01,2026,180cm,73kg,26400000,3.0,Adult
225,229984,B. Chilwell,25,England,82,85,Chelsea,37000000,110000,2106,Left,2,3,3,High/ Medium,Normal (170-185),Left Wing Back,2020-08-26,2025,180cm,77kg,71200000,21.0,Adult
226,169051,19 F. Guarín,32,Colombia,74,74,Shanghai Shenhua FC,3200000,15000,2106,Right,3,4,3,High/ Medium,Stocky (170-185),Left Defensive Midfielder,2016-01-27,2023,183cm,80kg,6900000,13.0,Senior
227,202884,L. Spinazzola,29,Italy,82,82,Roma,27000000,77000,2105,Right,3,4,4,High/ Medium,Lean (185+),Left Midfielder,2019-07-01,2024,186cm,75kg,45900000,37.0,Adult
228,216036,R. Delgado,32,Argentina,73,73,Club Atlético Colón,2000000,11000,2105,Left,1,3,3,High/ Medium,Normal (170-185),Substitute,2020-01-20,2023,178cm,70kg,3000000,40.0,Senior
229,204963,Carvajal,30,Spain,84,84,Real Madrid CF,36500000,185000,2105,Right,3,3,3,High/ Medium,Unique,Right Back,2013-07-05,2025,173cm,73kg,74800000,2.0,Adult
230,236401,N. Mazraoui,24,Morocco,82,86,FC Bayern München,40500000,59000,2105,Right,2,3,3,High/ Low,Lean (170-185),Right Back,2022-07-01,2026,183cm,62kg,69900000,40.0,Adult
231,197965,22 Pizzi,31,Portugal,79,79,İstanbul Başakşehir FK,14500000,17000,2104,Right,3,4,3,High/ Medium,Normal (170-185),Substitute,2021-01-01,2023,177cm,72kg,5376265,20.0,Senior
232,198784,A. Oxlade-Chamberlain,28,England,77,77,Liverpool,10500000,90000,2104,Right,2,4,4,High/ High,Normal (170-185),Substitute,2017-08-31,2023,175cm,70kg,19400000,15.0,Adult
233,208141,Gabriel,28,Brazil,75,75,SL Benfica,5500000,14000,2104,Left,1,5,3,Medium/ High,Normal (185+),Reserve,2018-08-27,2024,187cm,83kg,11000000,8.0,Adult
234,10535,15 Xavi,34,Spain,86,86,FC Barcelona,15500000,160000,2104,Right,4,3,3,Medium/ Medium,Normal (170-),Substitute,1998-07-01,2023,170cm,67kg,5376265,6.0,Senior
235,205070,Portu,30,Spain,78,78,Getafe CF,13500000,33000,2103,Right,1,4,3,High/ Medium,Normal (170-),Right Midfielder,2021-01-01,2023,167cm,66kg,5376265,9.0,Adult
236,247030,P. Ševčík,28,Czech Republic,75,75,SK Slavia Praha,5500000,1000,2103,Right,1,4,3,High/ High,Normal (170-185),Substitute,2019-01-01,2025,172cm,66kg,12100000,23.0,Adult
237,253124,Matheus Nunes,23,Portugal,79,86,Sporting CP,35000000,15000,2103,Right,1,3,3,High/ Medium,Normal (170-185),Left Central Midfielder,2019-01-31,2026,183cm,76kg,77000000,8.0,Adult
238,193061,R. Pereyra,31,Argentina,78,78,Udinese Calcio,11500000,20000,2103,Right,2,4,4,High/ High,Lean (170-185),Central Midfielder,2020-09-28,2023,182cm,77kg,19600000,37.0,Senior
239,226807,C. Roldan,27,United States,75,75,Seattle Sounders FC,6000000,9000,2103,Right,1,4,3,High/ High,Normal (170-185),Substitute,2021-01-01,2023,173cm,75kg,9000000,14.0,Adult
240,190717,M. Antonio,32,Jamaica,79,79,West Ham United,14000000,79000,2103,Right,2,3,4,High/ Medium,Stocky (170-185),Striker,2015-09-01,2024,178cm,82kg,26600000,9.0,Senior
241,199451,W. Ben Yedder,31,France,84,84,AS Monaco,35500000,88000,2102,Right,2,5,4,High/ Low,Unique,Striker,2019-08-14,2024,170cm,68kg,67500000,10.0,Senior
242,202652,R. Sterling,27,England,86,86,Chelsea,72500000,195000,2102,Right,4,3,4,High/ Medium,Unique,Striker,2022-07-13,2027,170cm,69kg,134100000,17.0,Adult
243,210315,De Tomás,27,Spain,83,84,RCD Espanyol de Barcelona,42500000,35000,2102,Right,1,4,4,High/ High,Normal (170-185),Striker,2020-01-09,2026,180cm,79kg,92400000,11.0,Adult
244,269770,R. Montlaur,27,France,77,77,AFC Richmond,10000000,43000,2102,Left,1,4,4,Medium/ High,Lean (170-185),Substitute,2019-07-01,2025,176cm,70kg,19000000,8.0,Adult
245,246104,R. Gravenberch,20,Netherlands,79,89,FC Bayern München,38500000,45000,2101,Right,1,4,4,Medium/ Medium,Lean (185+),Substitute,2022-07-01,2027,190cm,79kg,71200000,38.0,Young
246,197083,D. Caligiuri,34,Italy,75,75,FC Augsburg,2600000,26000,2101,Right,2,4,3,Medium/ High,Normal (170-185),Right Midfielder,2020-07-01,2023,182cm,80kg,4700000,20.0,Senior
247,246669,B. Saka,20,England,82,89,Arsenal,60500000,76000,2101,Left,2,3,3,High/ Medium,Lean (170-185),Right Midfielder,2018-09-14,2024,178cm,65kg,127100000,7.0,Young
248,230183,Gerson Armão,22,Brazil,78,78,Internacional,15000000,24000,2101,Left,1,5,3,High/ High,Normal (185+),Left Back,2022-06-20,2025,186cm,73kg,28500000,4.0,Young
249,191043,Alex Sandro,31,Brazil,80,80,Juventus,15500000,95000,2101,Left,3,3,3,High/ Medium,Unique,Left Back,2015-08-20,2023,180cm,80kg,26400000,12.0,Senior
250,187072,L. Stindl,33,Germany,79,79,Borussia Mönchengladbach,11000000,34000,2100,Right,3,4,4,Medium/ Medium,Normal (170-185),Central Attacking Midfielder,2015-07-01,2023,181cm,80kg,18700000,13.0,Senior
251,224081,K. Phillips,26,England,81,85,Manchester City,32000000,120000,2100,Right,2,3,3,Medium/ High,Stocky (170-185),Substitute,2022-07-04,2023,178cm,72kg,61600000,4.0,Adult
252,239732,S. Żurkowski,24,Poland,76,82,Fiorentina,12000000,40000,2099,Right,1,3,3,High/ High,Normal (185+),Substitute,2021-01-01,2023,185cm,77kg,22800000,21.0,Adult
253,199042,C. Aránguiz,33,Chile,80,80,Bayer 04 Leverkusen,10500000,53000,2099,Right,3,4,3,Medium/ High,Lean (170-185),Substitute,2015-08-13,2023,171cm,68kg,17900000,20.0,Senior
